wb_region_code,country_code,pcn_region_code,country_name,year,surveyid_year,reporting_year,survey_year,survey_acronym,survey_coverage,welfare_type,use_imputed,use_microdata,use_bin,use_groupdata,survey_comparability,survey_time,surv_title,surv_producer
EAP,TON,EAP,Tonga,2009,2009,2009,2009,HIES,national,consumption,0,1,0,0,1,2009,Household Income and Expenditure Survey 2009,Statistics Department - Government of The Kingdom of Tonga
EAP,TON,EAP,Tonga,2015,2015,2015,2015,HIES,national,consumption,0,1,0,0,1,2015,Household Income and Expenditure 2015,Statistics Department - Government of The Kingdom of Tonga
EAP,TUV,EAP,Tuvalu,2010,2010,2010,2010,HIES,national,consumption,0,1,0,0,0,2010,Household Income and Expenditure 2010,Central Statistics Division - Ministry of Finance and Economic Development - Government of Tuvalu
EAP,TWN,OHI,"Taiwan, China",1981,1981,1981,1981,FIDES-LIS,national,income,0,0,1,0,0,1981,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",1986,1986,1986,1986,FIDES-LIS,national,income,0,0,1,0,0,1986,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",1991,1991,1991,1991,FIDES-LIS,national,income,0,0,1,0,0,1991,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",1995,1995,1995,1995,FIDES-LIS,national,income,0,0,1,0,0,1995,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",1997,1997,1997,1997,FIDES-LIS,national,income,0,0,1,0,0,1997,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",2000,2000,2000,2000,FIDES-LIS,national,income,0,0,1,0,0,2000,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",2005,2005,2005,2005,FIDES-LIS,national,income,0,0,1,0,0,2005,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",2007,2007,2007,2007,FIDES-LIS,national,income,0,0,1,0,0,2007,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",2010,2010,2010,2010,FIDES-LIS,national,income,0,0,1,0,0,2010,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",2013,2013,2013,2013,FIDES-LIS,national,income,0,0,1,0,0,2013,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,TWN,OHI,"Taiwan, China",2016,2016,2016,2016,FIDES-LIS,national,income,0,0,1,0,0,2016,"Survey of Family Income and Expenditure, Taiwan Area","Directorate General of Budget, Accounting and Statistics (DGBAS)"
EAP,VNM,EAP,Vietnam,1992,1992,1992,1992.77,VLSS,national,consumption,0,1,0,0,0,1992-1993,Vietnam Living Standards Survey 1992-1993,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,1997,1997,1997,1997.92,VLSS,national,consumption,0,1,0,0,0,1997-1998,Vietnam Living Standards Survey 1997-1998,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,2002,2002,2002,2002,VHLSS,national,consumption,0,1,0,0,1,2002,Vietnam Household Living Standards Survey 2002,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,2004,2004,2004,2004,VHLSS,national,consumption,0,1,0,0,1,2004,Vietnam Household Living Standards Survey 2004,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,2006,2006,2006,2006,VHLSS,national,consumption,0,1,0,0,1,2006,Vietnam Household Living Standards Survey 2006,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,2008,2008,2008,2008,VHLSS,national,consumption,0,1,0,0,1,2008,Vietnam Household Living Standards Survey 2008,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,2010,2010,2010,2010,VHLSS,national,consumption,0,1,0,0,2,2010,Vietnam Household Living Standards Survey 2010,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,2012,2012,2012,2012,VHLSS,national,consumption,0,1,0,0,2,2012,Vietnam Household Living Standard Survey  2012,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,2014,2014,2014,2014,VHLSS,national,consumption,0,1,0,0,2,2014,Vietnam Household Living Standard Survey  2014,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,2016,2016,2016,2016,VHLSS,national,consumption,0,1,0,0,2,2016,Vietnam Household Living Standard Survey  2016,General Statistics Office (GSO)
EAP,VNM,EAP,Vietnam,2018,2018,2018,2018,VHLSS,national,consumption,0,1,0,0,2,2018,Vietnam Household Living Standard Survey  2018,General Statistics Office (GSO)
EAP,VUT,EAP,Vanuatu,2010,2010,2010,2010,HIES,national,consumption,0,1,0,0,0,2010,Household Income and Expenditure Survey 2010,Vanuatu National Statistics Office
EAP,VUT,EAP,Vanuatu,2019,2019,2019,2019.21,NSDP,national,consumption,0,1,0,0,1,2019-2020,Household Income and Expenditure Survey 2019-2020,Vanuatu National Statistics Office
EAP,WSM,EAP,Samoa,2002,2002,2002,2002,HIES,national,consumption,0,1,0,0,0,2002,Household Income and Expenditure Survey 2002,Bureau of Statistics - Government of Samoa
EAP,WSM,EAP,Samoa,2008,2008,2008,2008,HIES,national,consumption,0,1,0,0,0,2008,Household Income and Expenditure Survey 2008,Bureau of Statistics - Government of Samoa
EAP,WSM,EAP,Samoa,2013,2013,2013,2013.25,HIES,national,consumption,0,1,0,0,0,2013-2014,Household Income and Expenditure Survey 2013,Bureau of Statistics - Government of Samoa
ECA,ALB,ECA,Albania,1996,1996,1996,1996,EWS,national,consumption,0,1,0,0,0,1996,Employment and Welfare Survey,Ministry of Labour and Social Protection
ECA,ALB,ECA,Albania,2002,2002,2002,2002,LSMS,national,consumption,0,1,0,0,1,2002,Living Standards Measurement Survey 2002 (Wave 1 Panel),Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2005,2005,2005,2005,LSMS,national,consumption,0,1,0,0,1,2005,Living Standards Measurement Survey 2005,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2008,2008,2008,2008,LSMS,national,consumption,0,1,0,0,1,2008,Living Standards Measurement Survey 2008,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2012,2012,2012,2012,LSMS,national,consumption,0,1,0,0,1,2012,Living Standards Measurement Survey 2012,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2014,2014,2014,2014,HBS,national,consumption,0,1,0,0,2,2014,Household Budget Survey 2014,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2015,2015,2015,2015,HBS,national,consumption,0,1,0,0,2,2015,Household Budget Survey 2015,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2016,2016,2016,2016,HBS,national,consumption,0,1,0,0,2,2016,Household Budget Survey 2016,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2017,2017,2017,2017,HBS,national,consumption,0,1,0,0,2,2017,Household Budget Survey 2017,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2018,2018,2018,2018,HBS,national,consumption,0,1,0,0,3,2018,Household Budget Survey 2018,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2019,2019,2019,2019,HBS,national,consumption,0,1,0,0,3,2019,Household Budget Survey 2019,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2017,2017,2016,2016,SILC-C,national,income,0,1,0,0,4,2017,Survey on Income and living conditions - Cross Section 2017,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2018,2018,2017,2017,SILC-C,national,income,0,1,0,0,4,2018,Survey on Income and living conditions - Cross Section 2018,Institute of Statistics of Albania
ECA,ALB,ECA,Albania,2019,2019,2018,2018,SILC-C,national,income,0,1,0,0,4,2019,Survey on Income and living conditions - Cross Section 2019,Institute of Statistics of Albania
ECA,ARM,ECA,Armenia,1996,1996,1996,1996,ILCS,national,income,0,0,0,1,0,1996,Household Budget Survey 1996,Statistics Department of Republic of Armenia
ECA,ARM,ECA,Armenia,1999,1999,1999,1999,ILCS,national,consumption,0,1,0,0,1,1999,Integrated Living Conditions Survey 1999,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2001,2001,2001,2001,ILCS,national,consumption,0,1,0,0,1,2001,Integrated Living Conditions Survey 2001,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2002,2002,2002,2002,ILCS,national,consumption,0,1,0,0,1,2002,Integrated Living Conditions Survey 2002,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2003,2003,2003,2003,ILCS,national,consumption,0,1,0,0,1,2003,Integrated Living Conditions Survey 2003,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2004,2004,2004,2004,ILCS,national,consumption,0,1,0,0,1,2004,Integrated Living Conditions Survey 2004,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2005,2005,2005,2005,ILCS,national,consumption,0,1,0,0,1,2005,Integrated Living Conditions Survey 2005,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2006,2006,2006,2006,ILCS,national,consumption,0,1,0,0,1,2006,Integrated Living Conditions Survey 2006,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2007,2007,2007,2007,ILCS,national,consumption,0,1,0,0,1,2007,Integrated Living Conditions Survey 2007,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2008,2008,2008,2008,ILCS,national,consumption,0,1,0,0,1,2008,Integrated Living Conditions Survey 2008,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2009,2009,2009,2009,ILCS,national,consumption,0,1,0,0,1,2009,Integrated Living Conditions Survey 2009,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2010,2010,2010,2010,ILCS,national,consumption,0,1,0,0,1,2010,Integrated Living Conditions Survey 2010,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2011,2011,2011,2011,ILCS,national,consumption,0,1,0,0,1,2011,Integrated Living Conditions Survey 2011,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2012,2012,2012,2012,ILCS,national,consumption,0,1,0,0,1,2012,Integrated Living Conditions Survey 2012,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2013,2013,2013,2013,ILCS,national,consumption,0,1,0,0,1,2013,Integrated Living Conditions Survey 2013,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2014,2014,2014,2014,ILCS,national,consumption,0,1,0,0,1,2014,Integrated Living Conditions Survey 2014,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2015,2015,2015,2015,ILCS,national,consumption,0,1,0,0,1,2015,Integrated Living Conditions Survey 2015,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2016,2016,2016,2016,ILCS,national,consumption,0,1,0,0,1,2016,Integrated Living Conditions Survey 2016,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2017,2017,2017,2017,ILCS,national,consumption,0,1,0,0,1,2017,Integrated Living Conditions Survey 2017,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2018,2018,2018,2018,ILCS,national,consumption,0,1,0,0,1,2018,Integrated Living Conditions Survey 2018,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2019,2019,2019,2019,ILCS,national,consumption,0,1,0,0,2,2019,Integrated Living Conditions Survey 2019,National Statistical Service of the Republic of Armenia
ECA,ARM,ECA,Armenia,2020,2020,2020,2020,ILCS,national,consumption,0,1,0,0,2,2020,Integrated Living Conditions Survey 2020,National Statistical Service of the Republic of Armenia
ECA,AUT,OHI,Austria,1987,1987,1987,1987,MC-LIS,national,income,0,0,1,0,0,1987,Austrian Microcensus,Statistics Austria
ECA,AUT,OHI,Austria,1994,1994,1994,1994,ECHP-LIS,national,income,0,0,1,0,1,1994,European Household Panel / AT ECHP,Interdisciplinary Center for Comparative Research in the Social Sciences (ICCR)
ECA,AUT,OHI,Austria,1995,1995,1995,1995,MC-LIS,national,income,0,0,1,0,0,1995,Austrian Microcensus,Statistics Austria
ECA,AUT,OHI,Austria,1997,1997,1997,1997,ECHP-LIS,national,income,0,0,1,0,1,1997,European Household Panel / AT ECHP,Interdisciplinary Center for Comparative Research in the Social Sciences (ICCR)
ECA,AUT,OHI,Austria,2000,2000,2000,2000,ECHP-LIS,national,income,0,0,1,0,1,2000,European Household Panel / AT ECHP,Interdisciplinary Center for Comparative Research in the Social Sciences (ICCR)
ECA,AUT,OHI,Austria,2004,2004,2003,2003,EU-SILC,national,income,0,1,0,0,2,2004,European Union Statistics on Income and Living Conditions 2004 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2005,2005,2004,2004,EU-SILC,national,income,0,1,0,0,2,2005,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2006,2006,2005,2005,EU-SILC,national,income,0,1,0,0,2,2006,European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2007,2007,2006,2006,EU-SILC,national,income,0,1,0,0,2,2007,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2008,2008,2007,2007,EU-SILC,national,income,0,1,0,0,2,2008,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2009,2009,2008,2008,EU-SILC,national,income,0,1,0,0,2,2009,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2010,2010,2009,2009,EU-SILC,national,income,0,1,0,0,2,2010,European Union Statistics on Income and Living Conditions 2010 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2011,2011,2010,2010,EU-SILC,national,income,0,1,0,0,2,2011,European Union Statistics on Income and Living Conditions 2011 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2012,2012,2011,2011,EU-SILC,national,income,0,1,0,0,2,2012,European Union Statistics on Income and Living Conditions 2012 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2013,2013,2012,2012,EU-SILC,national,income,0,1,0,0,2,2013,European Union Statistics on Income and Living Conditions 2013 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2014,2014,2013,2013,EU-SILC,national,income,0,1,0,0,2,2014,European Union Statistics on Income and Living Conditions 2014 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2015,2015,2014,2014,EU-SILC,national,income,0,1,0,0,2,2015,European Union Statistics on Income and Living Conditions 2015 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2016,2016,2015,2015,EU-SILC,national,income,0,1,0,0,2,2016,European Union Statistics on Income and Living Conditions 2016 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2017,2017,2016,2016,EU-SILC,national,income,0,1,0,0,2,2017,European Union Statistics on Income and Living Conditions 2017 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2018,2018,2017,2017,EU-SILC,national,income,0,1,0,0,2,2018,European Union Statistics on Income and Living Conditions 2018 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2019,2019,2018,2018,EU-SILC,national,income,0,1,0,0,2,2019,European Union Statistics on Income and Living Conditions 2019 - Cross-Sectional User Database,Statistics Austria
ECA,AUT,OHI,Austria,2020,2020,2019,2019,EU-SILC,national,income,0,1,0,0,2,2020,European Union Statistics on Income and Living Conditions 2020 - Cross-Sectional User Database,Statistics Austria
ECA,AZE,ECA,Azerbaijan,1995,1995,1995,1995,SLC,national,consumption,0,1,0,0,0,1995,Survey of Living Conditions 1995,"Social Studies Center, Institute of Sociology and Political Science (SORGU) and the World Bank"
ECA,AZE,ECA,Azerbaijan,2001,2001,2001,2001,HBS,national,consumption,0,1,0,0,1,2001,Household Budget Survey 2001,State Statistical Committee of the Republic of Azerbaijan
ECA,AZE,ECA,Azerbaijan,2002,2002,2002,2002,HBS,national,consumption,0,1,0,0,1,2002,Household Budget Survey 2002,State Statistical Committee of the Republic of Azerbaijan
ECA,AZE,ECA,Azerbaijan,2003,2003,2003,2003,HBS,national,consumption,0,1,0,0,1,2003,Household Budget Survey 2003,State Statistical Committee of the Republic of Azerbaijan
ECA,AZE,ECA,Azerbaijan,2004,2004,2004,2004,HBS,national,consumption,0,1,0,0,1,2004,Household Budget Survey 2004,State Statistical Committee of the Republic of Azerbaijan
ECA,AZE,ECA,Azerbaijan,2005,2005,2005,2005,HBS,national,consumption,0,1,0,0,1,2005,Household Budget Survey 2005,State Statistical Committee of the Republic of Azerbaijan
ECA,BEL,OHI,Belgium,1985,1985,1985,1985,SEP-LIS,national,income,0,0,1,0,0,1985,Socio-Economic Panel (SEP),University of Antwerp
ECA,BEL,OHI,Belgium,1988,1988,1988,1988,SEP-LIS,national,income,0,0,1,0,0,1988,Socio-Economic Panel (SEP),University of Antwerp
ECA,BEL,OHI,Belgium,1992,1992,1992,1992,SEP-LIS,national,income,0,0,1,0,0,1992,Socio-Economic Panel (SEP),University of Antwerp
ECA,BEL,OHI,Belgium,1995,1995,1995,1995,PSBH-ECHP-LIS,national,income,0,0,1,0,1,1995,Panel Study of Belgian Households (PSBH) / BE ECHP,University of Antwerp
ECA,BEL,OHI,Belgium,1997,1997,1997,1997,SEP-LIS,national,income,0,0,1,0,0,1997,Socio-Economic Panel (SEP),University of Antwerp
ECA,BEL,OHI,Belgium,2000,2000,2000,2000,PSBH-ECHP-LIS,national,income,0,0,1,0,1,2000,Panel Study of Belgian Households (PSBH) / BE ECHP,University of Antwerp
ECA,BEL,OHI,Belgium,2004,2004,2003,2003,EU-SILC,national,income,0,1,0,0,2,2004,European Union Statistics on Income and Living Conditions 2004 - Cross-Sectional User Database,Statistics Belgium - Statbel
ECA,BEL,OHI,Belgium,2005,2005,2004,2004,EU-SILC,national,income,0,1,0,0,2,2005,European Union Statistics on Income and Living Conditions 2005 - Cross-Sectional User Database,Statistics Belgium - Statbel
ECA,BEL,OHI,Belgium,2006,2006,2005,2005,EU-SILC,national,income,0,1,0,0,2,2006,European Union Statistics on Income and Living Conditions 2006 - Cross-Sectional User Database,Statistics Belgium - Statbel
ECA,BEL,OHI,Belgium,2007,2007,2006,2006,EU-SILC,national,income,0,1,0,0,2,2007,European Union Statistics on Income and Living Conditions 2007 - Cross-Sectional User Database,Statistics Belgium - Statbel
ECA,BEL,OHI,Belgium,2008,2008,2007,2007,EU-SILC,national,income,0,1,0,0,2,2008,European Union Statistics on Income and Living Conditions 2008 - Cross-Sectional User Database,Statistics Belgium - Statbel
ECA,BEL,OHI,Belgium,2009,2009,2008,2008,EU-SILC,national,income,0,1,0,0,2,2009,European Union Statistics on Income and Living Conditions 2009 - Cross-Sectional User Database,Statistics Belgium - Statbel
