country_code,country_name,region_code,region_name,survey_coverage,year,welfare_time,welfare_type,poverty_line,mean,headcount,poverty_gap,poverty_severity,watts,gini,median,mld,polarization,population,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,gdp,hfce,survey_comparability,survey_acronym,survey_time,is_interpolated,distribution_type,reporting_level,comparable_spell
PAN,Panama,LAC,Latin America and the Caribbean,National,2006,2006,Income,1.9,14.274985,.1050749,.045044828,.026370939,.064829737,.54645401,8.3329773,.58295906,.55743122,3391673,.0073273941,.017908683,.028786529,.039616682,.051802941,.066256173,.087230295,.1167211,.17306404,.41128618,.78920996,.55323857,8337.585,5395.6045,4,EH,2006,FALSE,micro,national,2001 - 2007
PAN,Panama,LAC,Latin America and the Caribbean,National,2006,2006,Income,3.2,14.274985,.18950668,.08769431,.053457171,.13919787,.54645401,8.3329773,.58295906,.55743122,3391673,.0073273941,.017908683,.028786529,.039616682,.051802941,.066256173,.087230295,.1167211,.17306404,.41128618,.78920996,.55323857,8337.585,5395.6045,4,EH,2006,FALSE,micro,national,2001 - 2007
PAN,Panama,LAC,Latin America and the Caribbean,National,2006,2006,Income,5.5,14.274985,.33960077,.16220389,.10278389,.27745068,.54645401,8.3329773,.58295906,.55743122,3391673,.0073273941,.017908683,.028786529,.039616682,.051802941,.066256173,.087230295,.1167211,.17306404,.41128618,.78920996,.55323857,8337.585,5395.6045,4,EH,2006,FALSE,micro,national,2001 - 2007
PAN,Panama,LAC,Latin America and the Caribbean,National,2007,2007,Income,1.9,14.919306,.077734567,.026875345,.013660277,.035660274,.5268926,9.2189026,.52407271,.51848,3453671,.0095745139,.019989006,.030749837,.041741908,.0544145,.069749221,.089573376,.11777417,.16902137,.39741209,.82187712,.55323857,9169.1533,5318.0977,4,EH,2007,FALSE,micro,national,2001 - 2007
PAN,Panama,LAC,Latin America and the Caribbean,National,2007,2007,Income,3.2,14.919306,.16540776,.065693572,.035520181,.09646818,.5268926,9.2189026,.52407271,.51848,3453671,.0095745139,.019989006,.030749837,.041741908,.0544145,.069749221,.089573376,.11777417,.16902137,.39741209,.82187712,.55323857,9169.1533,5318.0977,4,EH,2007,FALSE,micro,national,2001 - 2007
PAN,Panama,LAC,Latin America and the Caribbean,National,2007,2007,Income,5.5,14.919306,.3062669,.13645771,.080829062,.21913809,.5268926,9.2189026,.52407271,.51848,3453671,.0095745139,.019989006,.030749837,.041741908,.0544145,.069749221,.089573376,.11777417,.16902137,.39741209,.82187712,.55323857,9169.1533,5318.0977,4,EH,2007,FALSE,micro,national,2001 - 2007
PAN,Panama,LAC,Latin America and the Caribbean,National,2008,2008,Income,1.9,17.977949,.052140433,.013967902,.0054633035,.017830269,.52693385,10.997769,.51555645,.49354741,3516204,.010277026,.02143337,.032218937,.042637326,.054590363,.068990164,.087172493,.11307879,.16251612,.40708542,.9005754,.55323857,9893.6953,5488.4692,5,EH,2008,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2008,2008,Income,3.2,17.977949,.11801226,.043390844,.021130962,.061290298,.52693385,10.997769,.51555645,.49354741,3516204,.010277026,.02143337,.032218937,.042637326,.054590363,.068990164,.087172493,.11307879,.16251612,.40708542,.9005754,.55323857,9893.6953,5488.4692,5,EH,2008,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2008,2008,Income,5.5,17.977949,.23333293,.098251894,.055415388,.15291193,.52693385,10.997769,.51555645,.49354741,3516204,.010277026,.02143337,.032218937,.042637326,.054590363,.068990164,.087172493,.11307879,.16251612,.40708542,.9005754,.55323857,9893.6953,5488.4692,5,EH,2008,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2009,2009,Income,1.9,18.026873,.031669691,.0084253848,.0033317234,.010154857,.5177117,11.073739,.4836444,.48824844,3579215,.01245823,.02283399,.032691129,.043397579,.054809477,.068733275,.087242708,.11399652,.16267826,.40115884,.91765141,.55323857,9840.333,5582.4326,5,EH,2009,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2009,2009,Income,3.2,18.026873,.094606876,.029906873,.013565563,.040428005,.5177117,11.073739,.4836444,.48824844,3579215,.01245823,.02283399,.032691129,.043397579,.054809477,.068733275,.087242708,.11399652,.16267826,.40115884,.91765141,.55323857,9840.333,5582.4326,5,EH,2009,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2009,2009,Income,5.5,18.026873,.2303506,.085960172,.043743078,.12557766,.5177117,11.073739,.4836444,.48824844,3579215,.01245823,.02283399,.032691129,.043397579,.054809477,.068733275,.087242708,.11399652,.16267826,.40115884,.91765141,.55323857,9840.333,5582.4326,5,EH,2009,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2010,2010,Income,1.9,18.459263,.044862237,.012611684,.0054506897,.015885213,.51609761,11.555326,.49312279,.47766459,3642691,.010854883,.021984339,.033533178,.044642799,.056209616,.070069991,.088161483,.11415175,.16388239,.39650959,.94883376,.55323857,10232.36,5861.4507,5,EH,2010,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2010,2010,Income,3.2,18.459263,.10713297,.037538316,.018551799,.052791685,.51609761,11.555326,.49312279,.47766459,3642691,.010854883,.021984339,.033533178,.044642799,.056209616,.070069991,.088161483,.11415175,.16388239,.39650959,.94883376,.55323857,10232.36,5861.4507,5,EH,2010,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2010,2010,Income,5.5,18.459263,.2178286,.090413347,.050003003,.13858986,.51609761,11.555326,.49312279,.47766459,3642691,.010854883,.021984339,.033533178,.044642799,.056209616,.070069991,.088161483,.11415175,.16388239,.39650959,.94883376,.55323857,10232.36,5861.4507,5,EH,2010,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2011,2011,Income,1.9,20.432247,.030403245,.0087865312,.0040368428,.010480299,.51348317,12.811437,.4843533,.47500831,3706479,.011300628,.022889892,.033682626,.044640493,.056314256,.070033923,.088491321,.1147006,.16130276,.39664349,1.0000619,.55323857,11193.99,6085.7441,5,EH,2011,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2011,2011,Income,3.2,20.432247,.086318158,.028639382,.013647058,.038830258,.51348317,12.811437,.4843533,.47500831,3706479,.011300628,.022889892,.033682626,.044640493,.056314256,.070033923,.088491321,.1147006,.16130276,.39664349,1.0000619,.55323857,11193.99,6085.7441,5,EH,2011,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2011,2011,Income,5.5,20.432247,.18450896,.073474526,.039462324,.10954032,.51348317,12.811437,.4843533,.47500831,3706479,.011300628,.022889892,.033682626,.044640493,.056314256,.070033923,.088491321,.1147006,.16130276,.39664349,1.0000619,.55323857,11193.99,6085.7441,5,EH,2011,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2012,2012,Income,1.9,20.679771,.041228589,.013381041,.0061698244,.017203556,.51739955,12.905893,.50258261,.48292261,3770635,.0098818531,.022001836,.033511315,.04426061,.056307856,.070396386,.088352136,.11444372,.16415635,.39668792,1.0601993,.55323857,12079.545,6212.8462,5,EH,2012,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2012,2012,Income,3.2,20.679771,.099665686,.036140222,.01844099,.051701572,.51739955,12.905893,.50258261,.48292261,3770635,.0098818531,.022001836,.033511315,.04426061,.056307856,.070396386,.088352136,.11444372,.16415635,.39668792,1.0601993,.55323857,12079.545,6212.8462,5,EH,2012,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2012,2012,Income,5.5,20.679771,.18853895,.080398344,.046081085,.12611409,.51739955,12.905893,.50258261,.48292261,3770635,.0098818531,.022001836,.033511315,.04426061,.056307856,.070396386,.088352136,.11444372,.16415635,.39668792,1.0601993,.55323857,12079.545,6212.8462,5,EH,2012,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2013,2013,Income,1.9,21.42243,.027864873,.0077991229,.0034427333,.0089575043,.51457196,13.510748,.48713896,.47954476,3835447,.011167329,.022307092,.03302047,.044123437,.05649602,.070686802,.088210426,.11435647,.16354348,.39608848,1.104003,.55323857,12695.235,6591.6069,5,EH,2013,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2013,2013,Income,3.2,21.42243,.080832608,.026745971,.012458808,.035665229,.51457196,13.510748,.48713896,.47954476,3835447,.011167329,.022307092,.03302047,.044123437,.05649602,.070686802,.088210426,.11435647,.16354348,.39608848,1.104003,.55323857,12695.235,6591.6069,5,EH,2013,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2013,2013,Income,5.5,21.42243,.18243781,.070262529,.037083905,.10353407,.51457196,13.510748,.48713896,.47954476,3835447,.011167329,.022307092,.03302047,.044123437,.05649602,.070686802,.088210426,.11435647,.16354348,.39608848,1.104003,.55323857,12695.235,6591.6069,5,EH,2013,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2014,2014,Income,1.9,21.521421,.035108943,.011032528,.0053287228,.013824562,.50466871,13.989927,.47740731,.46281186,3901311,.010432294,.023127664,.034609422,.04616341,.058133464,.072561085,.090557247,.11612122,.1633556,.3849386,1.1285034,.55323857,13113.267,6965.0669,5,EH,2014,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2014,2014,Income,3.2,21.521421,.083481051,.03097379,.01579053,.043577958,.50466871,13.989927,.47740731,.46281186,3901311,.010432294,.023127664,.034609422,.04616341,.058133464,.072561085,.090557247,.11612122,.1633556,.3849386,1.1285034,.55323857,13113.267,6965.0669,5,EH,2014,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2014,2014,Income,5.5,21.521421,.16863865,.070858486,.040110841,.10948231,.50466871,13.989927,.47740731,.46281186,3901311,.010432294,.023127664,.034609422,.04616341,.058133464,.072561085,.090557247,.11612122,.1633556,.3849386,1.1285034,.55323857,13113.267,6965.0669,5,EH,2014,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2015,2015,Income,1.9,23.508537,.019789226,.005320942,.0024190766,.0057986374,.50806665,14.999204,.47502306,.47105363,3968490,.011341554,.023051511,.034478545,.04524897,.056906115,.071456537,.089201093,.11532517,.16276799,.39022252,1.1391428,.55323857,13630.301,7041.2676,5,EH,2015,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2015,2015,Income,3.2,23.508537,.067268178,.02083688,.0093132313,.027020447,.50806665,14.999204,.47502306,.47105363,3968490,.011341554,.023051511,.034478545,.04524897,.056906115,.071456537,.089201093,.11532517,.16276799,.39022252,1.1391428,.55323857,13630.301,7041.2676,5,EH,2015,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2015,2015,Income,5.5,23.508537,.15406029,.058900651,.030313926,.085054584,.50806665,14.999204,.47502306,.47105363,3968490,.011341554,.023051511,.034478545,.04524897,.056906115,.071456537,.089201093,.11532517,.16276799,.39022252,1.1391428,.55323857,13630.301,7041.2676,5,EH,2015,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2016,2016,Income,1.9,24.70546,.0219565,.0053944746,.0024196135,.0061319754,.50407732,15.895661,.47255418,.48498964,4037073,.010751767,.022725789,.03441944,.045162093,.057052299,.072163373,.090988837,.11860386,.16962521,.37850735,1.1402423,.55323857,14062.443,7410.9233,5,EH,2016,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2016,2016,Income,3.2,24.70546,.070369564,.021362323,.0095001897,.027994193,.50407732,15.895661,.47255418,.48498964,4037073,.010751767,.022725789,.03441944,.045162093,.057052299,.072163373,.090988837,.11860386,.16962521,.37850735,1.1402423,.55323857,14062.443,7410.9233,5,EH,2016,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2016,2016,Income,5.5,24.70546,.1455002,.057924394,.030368071,.084649883,.50407732,15.895661,.47255418,.48498964,4037073,.010751767,.022725789,.03441944,.045162093,.057052299,.072163373,.090988837,.11860386,.16962521,.37850735,1.1402423,.55323857,14062.443,7410.9233,5,EH,2016,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2017,2017,Income,1.9,24.568151,.025231097,.0092524281,.0054257601,.0086726211,.49888504,16.284527,.46547648,.45520064,4106764,.010956536,.023444258,.03488211,.046546221,.059323054,.073608622,.091444783,.11799453,.16472204,.37707785,1.1446406,.55323857,14596.741,7457.2368,5,EH,2017,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2017,2017,Income,3.2,24.568151,.062979653,.022441776,.012178639,.02810443,.49888504,16.284527,.46547648,.45520064,4106764,.010956536,.023444258,.03488211,.046546221,.059323054,.073608622,.091444783,.11799453,.16472204,.37707785,1.1446406,.55323857,14596.741,7457.2368,5,EH,2017,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2017,2017,Income,5.5,24.568151,.14084403,.05549651,.030519994,.07967028,.49888504,16.284527,.46547648,.45520064,4106764,.010956536,.023444258,.03488211,.046546221,.059323054,.073608622,.091444783,.11799453,.16472204,.37707785,1.1446406,.55323857,14596.741,7457.2368,5,EH,2017,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2018,2018,Income,1.9,25.900703,.017036501,.0051657008,.0024948553,.0057110451,.49212474,17.134617,.44956779,.45979053,4176868,.011665748,.024054049,.035811231,.046842419,.059527315,.074622162,.093196429,.11845658,.1647443,.37107977,1.1595737,.55323857,14880.663,7568.4185,5,EH,2018,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2018,2018,Income,3.2,25.900703,.052139323,.01710669,.0081083868,.022512089,.49212474,17.134617,.44956779,.45979053,4176868,.011665748,.024054049,.035811231,.046842419,.059527315,.074622162,.093196429,.11845658,.1647443,.37107977,1.1595737,.55323857,14880.663,7568.4185,5,EH,2018,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2018,2018,Income,5.5,25.900703,.12582222,.04695503,.024368664,.068189368,.49212474,17.134617,.44956779,.45979053,4176868,.011665748,.024054049,.035811231,.046842419,.059527315,.074622162,.093196429,.11845658,.1647443,.37107977,1.1595737,.55323857,14880.663,7568.4185,5,EH,2018,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2019,2019,Income,1.9,26.7875,.012177288,.0043023392,.0024154154,.0051391008,.49838337,17.477156,.45652544,.4608382,4246440,.011927774,.02396014,.035139542,.046081293,.058562737,.073098384,.091124684,.11637308,.16341887,.38031349,1.156495,.55323857,15073.001,7580.3052,5,EH,2019,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2019,2019,Income,3.2,26.7875,.045784269,.013629452,.0064980593,.018226607,.49838337,17.477156,.45652544,.4608382,4246440,.011927774,.02396014,.035139542,.046081293,.058562737,.073098384,.091124684,.11637308,.16341887,.38031349,1.156495,.55323857,15073.001,7580.3052,5,EH,2019,FALSE,micro,national,2008 - 2019
PAN,Panama,LAC,Latin America and the Caribbean,National,2019,2019,Income,5.5,26.7875,.12132521,.043262314,.0213983,.061756153,.49838337,17.477156,.45652544,.4608382,4246440,.011927774,.02396014,.035139542,.046081293,.058562737,.073098384,.091124684,.11637308,.16341887,.38031349,1.156495,.55323857,15073.001,7580.3052,5,EH,2019,FALSE,micro,national,2008 - 2019
PER,Peru,LAC,Latin America and the Caribbean,National,1985,1985.5,Consumption,1.9,13.183249,.02689432,.006699759,.0027568722,.0093530566,.45634982,8.9617958,.36294666,.41124386,19772871,.017889371,.030538825,.040939685,.050910797,.061663006,.075405076,.092736647,.11756079,.16080533,.35155049,.62815696,1.5791774,3326.7603,2184.1714,0,ENNIV,1985-1986,FALSE,micro,national,1985 - 1994
PER,Peru,LAC,Latin America and the Caribbean,National,1985,1985.5,Consumption,3.2,13.183249,.092400402,.026421003,.011568712,.036733828,.45634982,8.9617958,.36294666,.41124386,19772871,.017889371,.030538825,.040939685,.050910797,.061663006,.075405076,.092736647,.11756079,.16080533,.35155049,.62815696,1.5791774,3326.7603,2184.1714,0,ENNIV,1985-1986,FALSE,micro,national,1985 - 1994
PER,Peru,LAC,Latin America and the Caribbean,National,1985,1985.5,Consumption,5.5,13.183249,.25558904,.087795317,.042307228,.12656951,.45634982,8.9617958,.36294666,.41124386,19772871,.017889371,.030538825,.040939685,.050910797,.061663006,.075405076,.092736647,.11756079,.16080533,.35155049,.62815696,1.5791774,3326.7603,2184.1714,0,ENNIV,1985-1986,FALSE,micro,national,1985 - 1994
PER,Peru,LAC,Latin America and the Caribbean,National,1994,1994,Consumption,1.9,6.4101343,.14730951,.041813713,.017780744,.056690864,.44023988,4.6354618,.33949479,.39923608,23851405,.018303424,.030265942,.041453723,.052677695,.065040603,.079834253,.097615339,.12203652,.16065039,.33212212,.494284,1.5791774,3002.3962,2080.2788,0,ENNIV,1994,FALSE,micro,national,1985 - 1994
PER,Peru,LAC,Latin America and the Caribbean,National,1994,1994,Consumption,3.2,6.4101343,.32494682,.1205245,.060295504,.17538728,.44023988,4.6354618,.33949479,.39923608,23851405,.018303424,.030265942,.041453723,.052677695,.065040603,.079834253,.097615339,.12203652,.16065039,.33212212,.494284,1.5791774,3002.3962,2080.2788,0,ENNIV,1994,FALSE,micro,national,1985 - 1994
PER,Peru,LAC,Latin America and the Caribbean,National,1994,1994,Consumption,5.5,6.4101343,.5897879,.26494548,.1529706,.42134595,.44023988,4.6354618,.33949479,.39923608,23851405,.018303424,.030265942,.041453723,.052677695,.065040603,.079834253,.097615339,.12203652,.16065039,.33212212,.494284,1.5791774,3002.3962,2080.2788,0,ENNIV,1994,FALSE,micro,national,1985 - 1994
PER,Peru,LAC,Latin America and the Caribbean,National,1997,1997,Income,1.9,8.4482822,.17348979,.0697001,.038299505,.10835639,.53259367,5.1399879,.53738463,.51018959,25210957,.0095182657,.02015152,.030281635,.041629098,.054673627,.06936796,.088064328,.1157359,.16265365,.407924,.67892021,1.5791774,3339.5417,2286.3555,1,ENAHO,1997,FALSE,micro,national,1997 - 1999
PER,Peru,LAC,Latin America and the Caribbean,National,1997,1997,Income,3.2,8.4482822,.31976488,.14235696,.08403042,.23453668,.53259367,5.1399879,.53738463,.51018959,25210957,.0095182657,.02015152,.030281635,.041629098,.054673627,.06936796,.088064328,.1157359,.16265365,.407924,.67892021,1.5791774,3339.5417,2286.3555,1,ENAHO,1997,FALSE,micro,national,1997 - 1999
PER,Peru,LAC,Latin America and the Caribbean,National,1997,1997,Income,5.5,8.4482822,.52689582,.26078945,.16608502,.45996046,.53259367,5.1399879,.53738463,.51018959,25210957,.0095182657,.02015152,.030281635,.041629098,.054673627,.06936796,.088064328,.1157359,.16265365,.407924,.67892021,1.5791774,3339.5417,2286.3555,1,ENAHO,1997,FALSE,micro,national,1997 - 1999
PER,Peru,LAC,Latin America and the Caribbean,National,1998,1998,Income,1.9,8.8674726,.16438255,.066468634,.037017185,.10421423,.55121517,5.1169004,.57067782,.50847715,25658070,.0092320908,.019904368,.029825438,.040489104,.051634166,.064861715,.082324162,.10838019,.15734559,.43600318,.71981227,1.5791774,3268.4998,2202.1133,1,ENAHO,1998,FALSE,micro,national,1997 - 1999
PER,Peru,LAC,Latin America and the Caribbean,National,1998,1998,Income,3.2,8.8674726,.31112897,.13676116,.080713533,.22575782,.55121517,5.1169004,.57067782,.50847715,25658070,.0092320908,.019904368,.029825438,.040489104,.051634166,.064861715,.082324162,.10838019,.15734559,.43600318,.71981227,1.5791774,3268.4998,2202.1133,1,ENAHO,1998,FALSE,micro,national,1997 - 1999
PER,Peru,LAC,Latin America and the Caribbean,National,1998,1998,Income,5.5,8.8674726,.53004593,.25740278,.16175309,.45054981,.55121517,5.1169004,.57067782,.50847715,25658070,.0092320908,.019904368,.029825438,.040489104,.051634166,.064861715,.082324162,.10838019,.15734559,.43600318,.71981227,1.5791774,3268.4998,2202.1133,1,ENAHO,1998,FALSE,micro,national,1997 - 1999
PER,Peru,LAC,Latin America and the Caribbean,National,1999,1999,Income,1.9,8.6568718,.17040667,.068427123,.037522562,.10776272,.54828894,5.0494699,.56454915,.50560635,26078295,.0094472654,.019912597,.030340934,.040432427,.052075502,.065324523,.084476605,.10862084,.1530766,.43629271,.74694729,1.5791774,3263.905,2135.5583,1,ENAHO,1999,FALSE,micro,national,1997 - 1999
PER,Peru,LAC,Latin America and the Caribbean,National,1999,1999,Income,3.2,8.6568718,.31697401,.1388187,.082097068,.23046243,.54828894,5.0494699,.56454915,.50560635,26078295,.0094472654,.019912597,.030340934,.040432427,.052075502,.065324523,.084476605,.10862084,.1530766,.43629271,.74694729,1.5791774,3263.905,2135.5583,1,ENAHO,1999,FALSE,micro,national,1997 - 1999
PER,Peru,LAC,Latin America and the Caribbean,National,1999,1999,Income,5.5,8.6568718,.54224783,.26232141,.16478491,.46016803,.54828894,5.0494699,.56454915,.50560635,26078295,.0094472654,.019912597,.030340934,.040432427,.052075502,.065324523,.084476605,.10862084,.1530766,.43629271,.74694729,1.5791774,3263.905,2135.5583,1,ENAHO,1999,FALSE,micro,national,1997 - 1999
PER,Peru,LAC,Latin America and the Caribbean,National,2000,2000,Income,1.9,7.6277428,.16355814,.061158765,.032303143,.092447244,.49073362,5.1291618,.44807279,.46103317,26459944,.011702355,.023605691,.034958076,.046964034,.060021609,.07570146,.09381973,.1207159,.16476704,.36774409,.77683324,1.5791774,3303.501,2157.8772,2,ENAHO,2000,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2000,2000,Income,3.2,7.6277428,.3084926,.13258614,.076112561,.21278282,.49073362,5.1291618,.44807279,.46103317,26459944,.011702355,.023605691,.034958076,.046964034,.060021609,.07570146,.09381973,.1207159,.16476704,.36774409,.77683324,1.5791774,3303.501,2157.8772,2,ENAHO,2000,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2000,2000,Income,5.5,7.6277428,.52612042,.25537083,.15824133,.43810049,.49073362,5.1291618,.44807279,.46103317,26459944,.011702355,.023605691,.034958076,.046964034,.060021609,.07570146,.09381973,.1207159,.16476704,.36774409,.77683324,1.5791774,3303.501,2157.8772,2,ENAHO,2000,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2001,2001,Income,1.9,7.7028623,.17347355,.063597091,.032988932,.094693653,.51306331,4.8770728,.4859547,.48480159,26799289,.011488393,.02250118,.032784194,.04390182,.056073382,.071395844,.090443254,.11673512,.16329217,.39138463,.77856815,1.5791774,3281.824,2151.9495,2,ENAHO,2001,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2001,2001,Income,3.2,7.7028623,.33058304,.14045639,.079761893,.22277088,.51306331,4.8770728,.4859547,.48480159,26799289,.011488393,.02250118,.032784194,.04390182,.056073382,.071395844,.090443254,.11673512,.16329217,.39138463,.77856815,1.5791774,3281.824,2151.9495,2,ENAHO,2001,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2001,2001,Income,5.5,7.7028623,.55297267,.26935405,.16738281,.46015728,.51306331,4.8770728,.4859547,.48480159,26799289,.011488393,.02250118,.032784194,.04390182,.056073382,.071395844,.090443254,.11673512,.16329217,.39138463,.77856815,1.5791774,3281.824,2151.9495,2,ENAHO,2001,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2002,2002,Income,1.9,8.8937035,.15075953,.055484414,.028364852,.081253529,.53565925,5.4064484,.52902371,.48549527,27100964,.01076161,.021329574,.031218503,.04148991,.053591229,.067944489,.085564628,.11079044,.15664959,.42066002,.78983176,1.5791774,3422.2754,2231.6514,2,ENAHO,2002,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2002,2002,Income,3.2,8.8937035,.29665503,.12405734,.06974601,.19466504,.53565925,5.4064484,.52902371,.48549527,27100964,.01076161,.021329574,.031218503,.04148991,.053591229,.067944489,.085564628,.11079044,.15664959,.42066002,.78983176,1.5791774,3422.2754,2231.6514,2,ENAHO,2002,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2002,2002,Income,5.5,8.8937035,.50643981,.24392682,.14970383,.41175872,.53565925,5.4064484,.52902371,.48549527,27100964,.01076161,.021329574,.031218503,.04148991,.053591229,.067944489,.085564628,.11079044,.15664959,.42066002,.78983176,1.5791774,3422.2754,2231.6514,2,ENAHO,2002,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2003,2003,Income,1.9,9.2244511,.11954076,.037849363,.017302277,.052761897,.53081328,5.4984889,.5043714,.48083609,27372217,.01297312,.0231649,.031898856,.041791711,.053144306,.066777132,.083779491,.10926951,.1551889,.42201209,.80145156,1.5791774,3529.4873,2265.0828,2,ENAHO,2003,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2003,2003,Income,3.2,9.2244511,.28005674,.10445902,.05320663,.15421155,.53081328,5.4984889,.5043714,.48083609,27372217,.01297312,.0231649,.031898856,.041791711,.053144306,.066777132,.083779491,.10926951,.1551889,.42201209,.80145156,1.5791774,3529.4873,2265.0828,2,ENAHO,2003,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2003,2003,Income,5.5,9.2244511,.50065261,.226667,.13176236,.36355022,.53081328,5.4984889,.5043714,.48083609,27372217,.01297312,.0231649,.031898856,.041791711,.053144306,.066777132,.083779491,.10926951,.1551889,.42201209,.80145156,1.5791774,3529.4873,2265.0828,2,ENAHO,2003,FALSE,micro,national,2000 - 2003
PER,Peru,LAC,Latin America and the Caribbean,National,2004,2004,Income,1.9,8.3996077,.13551581,.045231935,.021230474,.063847214,.4988085,5.5066872,.45136845,.46035177,27624226,.013028833,.024011003,.034042783,.045626231,.058463052,.073009543,.091117367,.11724917,.16392103,.379531,.829449,1.5791774,3670.6914,2320.6633,3,ENAHO,2004,FALSE,micro,national,2004 - 2020
PER,Peru,LAC,Latin America and the Caribbean,National,2004,2004,Income,3.2,8.3996077,.28575525,.11374177,.060376707,.17181769,.4988085,5.5066872,.45136845,.46035177,27624226,.013028833,.024011003,.034042783,.045626231,.058463052,.073009543,.091117367,.11724917,.16392103,.379531,.829449,1.5791774,3670.6914,2320.6633,3,ENAHO,2004,FALSE,micro,national,2004 - 2020
PER,Peru,LAC,Latin America and the Caribbean,National,2004,2004,Income,5.5,8.3996077,.49972224,.23247747,.13908103,.38191351,.4988085,5.5066872,.45136845,.46035177,27624226,.013028833,.024011003,.034042783,.045626231,.058463052,.073009543,.091117367,.11724917,.16392103,.379531,.829449,1.5791774,3670.6914,2320.6633,3,ENAHO,2004,FALSE,micro,national,2004 - 2020
PER,Peru,LAC,Latin America and the Caribbean,National,2005,2005,Income,1.9,8.0358152,.15440848,.054106876,.026213476,.078506753,.50451356,5.2112231,.46546909,.47107425,27866140,.012403273,.023230694,.033525798,.04466711,.057557244,.072846398,.09137772,.1169497,.16230713,.38513494,.84285533,1.5791774,3867.5273,2384.728,3,ENAHO,2005,FALSE,micro,national,2004 - 2020
