country_code,reporting_year,pop_data_level,pcn_region_code,welfare_type,reporting_level,survey_year_before,survey_year_after,pop,incgroup_historical,coverage
SRB,2016,national,ECA,income,national,2016,,7058322,Upper middle income,TRUE
SRB,2017,national,ECA,income,national,2017,,7020858,Upper middle income,TRUE
SRB,2018,national,ECA,consumption,national,2018,,6982604,Upper middle income,TRUE
SRB,2019,national,ECA,consumption,national,2019,,6945235,Upper middle income,TRUE
SSD,1981,national,SSA,,,,,4646478,Lower middle income,FALSE
SSD,1982,national,SSA,,,,,4799435,Lower middle income,FALSE
SSD,1983,national,SSA,,,,,4953154,Lower middle income,FALSE
SSD,1984,national,SSA,,,,,5096478,Lower middle income,FALSE
SSD,1985,national,SSA,,,,,5220748,Lower middle income,FALSE
SSD,1986,national,SSA,,,,,5328167,Lower middle income,FALSE
SSD,1987,national,SSA,,,,,5419808,Lower middle income,FALSE
SSD,1988,national,SSA,,,,,5485288,Lower middle income,FALSE
SSD,1989,national,SSA,,,,,5511582,Lower middle income,FALSE
SSD,1990,national,SSA,,,,,5492620,Lower middle income,FALSE
SSD,1991,national,SSA,,,,,5420179,Lower middle income,FALSE
SSD,1992,national,SSA,,,,,5305449,Lower middle income,FALSE
SSD,1993,national,SSA,,,,,5185712,Lower middle income,FALSE
SSD,1994,national,SSA,,,,,5111371,Lower middle income,FALSE
SSD,1995,national,SSA,,,,,5118084,Lower middle income,FALSE
SSD,1996,national,SSA,,,,,5221925,Lower middle income,FALSE
SSD,1997,national,SSA,,,,,5411653,Lower middle income,FALSE
SSD,1998,national,SSA,,,,,5661934,Lower middle income,FALSE
SSD,1999,national,SSA,,,,,5933884,Lower middle income,FALSE
SSD,2000,national,SSA,,,,,6199396,Lower middle income,FALSE
SSD,2001,national,SSA,,,,,6447791,Lower middle income,FALSE
SSD,2002,national,SSA,,,,,6688225,Lower middle income,FALSE
SSD,2003,national,SSA,,,,,6935665,Lower middle income,FALSE
SSD,2004,national,SSA,,,,,7213354,Lower middle income,FALSE
SSD,2005,national,SSA,,,,,7535931,Lower middle income,FALSE
SSD,2006,national,SSA,,,,,7907407,Lower middle income,FALSE
SSD,2007,national,SSA,,,,,8315144,Lower middle income,FALSE
SSD,2008,national,SSA,consumption,national,2009,,8736932,Lower middle income,TRUE
SSD,2009,national,SSA,consumption,national,2009,,9142258,Lower middle income,TRUE
SSD,2010,national,SSA,consumption,national,2009,2016.5,9508372,Lower middle income,TRUE
SSD,2011,national,SSA,consumption,national,2009,2016.5,9830695,Lower middle income,TRUE
SSD,2012,national,SSA,consumption,national,2009,2016.5,10113648,Low income,TRUE
SSD,2013,national,SSA,consumption,national,2009,2016.5,10355030,Lower middle income,FALSE
SSD,2014,national,SSA,consumption,national,2009,2016.5,10554882,Low income,TRUE
SSD,2015,national,SSA,consumption,national,2009,2016.5,10715657,Low income,TRUE
SSD,2016,national,SSA,consumption,national,2009,2016.5,10832520,Low income,TRUE
SSD,2017,national,SSA,consumption,national,2016.5,,10910774,Low income,TRUE
SSD,2018,national,SSA,consumption,national,2016.5,,10975924,Low income,TRUE
SSD,2019,national,SSA,consumption,national,2016.5,,11062114,Low income,TRUE
STP,1981,national,SSA,consumption,national,2000.5,,97767,Low income,FALSE
STP,1982,national,SSA,consumption,national,2000.5,,99478,Low income,FALSE
STP,1983,national,SSA,consumption,national,2000.5,,101064,Low income,FALSE
STP,1984,national,SSA,consumption,national,2000.5,,102826,Low income,FALSE
STP,1985,national,SSA,consumption,national,2000.5,,104926,Low income,FALSE
STP,1986,national,SSA,consumption,national,2000.5,,107429,Low income,FALSE
STP,1987,national,SSA,consumption,national,2000.5,,110259,Low income,FALSE
STP,1988,national,SSA,consumption,national,2000.5,,113288,Low income,FALSE
STP,1989,national,SSA,consumption,national,2000.5,,116313,Low income,FALSE
STP,1990,national,SSA,consumption,national,2000.5,,119211,Low income,FALSE
STP,1991,national,SSA,consumption,national,2000.5,,121949,Low income,FALSE
STP,1992,national,SSA,consumption,national,2000.5,,124574,Low income,FALSE
STP,1993,national,SSA,consumption,national,2000.5,,127066,Low income,FALSE
STP,1994,national,SSA,consumption,national,2000.5,,129426,Low income,FALSE
STP,1995,national,SSA,consumption,national,2000.5,,131679,Low income,FALSE
STP,1996,national,SSA,consumption,national,2000.5,,133799,Low income,FALSE
STP,1997,national,SSA,consumption,national,2000.5,,135831,Low income,FALSE
STP,1998,national,SSA,consumption,national,2000.5,,137855,Low income,TRUE
STP,1999,national,SSA,consumption,national,2000.5,,139964,Low income,TRUE
STP,2000,national,SSA,consumption,national,2000.5,,142264,Low income,TRUE
STP,2001,national,SSA,consumption,national,2000.5,2010,144760,Low income,TRUE
STP,2002,national,SSA,consumption,national,2000.5,2010,147450,Low income,TRUE
STP,2003,national,SSA,consumption,national,2000.5,2010,150405,Low income,TRUE
STP,2004,national,SSA,consumption,national,2000.5,2010,153736,Low income,FALSE
STP,2005,national,SSA,consumption,national,2000.5,2010,157472,Low income,FALSE
STP,2006,national,SSA,consumption,national,2000.5,2010,161676,Low income,FALSE
STP,2007,national,SSA,consumption,national,2000.5,2010,166297,Low income,TRUE
STP,2008,national,SSA,consumption,national,2000.5,2010,171122,Lower middle income,TRUE
STP,2009,national,SSA,consumption,national,2000.5,2010,175877,Lower middle income,TRUE
STP,2010,national,SSA,consumption,national,2010,,180372,Lower middle income,TRUE
STP,2011,national,SSA,consumption,national,2010,2017,184521,Lower middle income,TRUE
STP,2012,national,SSA,consumption,national,2010,2017,188394,Lower middle income,TRUE
STP,2013,national,SSA,consumption,national,2010,2017,192076,Lower middle income,TRUE
STP,2014,national,SSA,consumption,national,2010,2017,195727,Lower middle income,TRUE
STP,2015,national,SSA,consumption,national,2010,2017,199439,Lower middle income,TRUE
STP,2016,national,SSA,consumption,national,2010,2017,203221,Lower middle income,TRUE
STP,2017,national,SSA,consumption,national,2017,,207086,Lower middle income,TRUE
STP,2018,national,SSA,consumption,national,2017,,211032,Lower middle income,TRUE
STP,2019,national,SSA,consumption,national,2017,,215048,Lower middle income,TRUE
SUR,1981,national,LAC,,,,,360144,Upper middle income,FALSE
SUR,1982,national,LAC,,,,,360927,Upper middle income,FALSE
SUR,1983,national,LAC,,,,,362282,Upper middle income,FALSE
SUR,1984,national,LAC,,,,,364722,Upper middle income,FALSE
SUR,1985,national,LAC,,,,,368636,Upper middle income,FALSE
SUR,1986,national,LAC,,,,,374133,Upper middle income,FALSE
SUR,1987,national,LAC,,,,,381033,Upper middle income,FALSE
SUR,1988,national,LAC,,,,,388877,Upper middle income,FALSE
SUR,1989,national,LAC,,,,,397082,Upper middle income,FALSE
SUR,1990,national,LAC,,,,,405169,Upper middle income,FALSE
SUR,1991,national,LAC,,,,,413009,Upper middle income,FALSE
SUR,1992,national,LAC,,,,,420658,Upper middle income,FALSE
SUR,1993,national,LAC,,,,,428028,Lower middle income,FALSE
SUR,1994,national,LAC,,,,,435099,Lower middle income,FALSE
SUR,1995,national,LAC,,,,,441851,Lower middle income,FALSE
SUR,1996,national,LAC,,,,,448207,Lower middle income,FALSE
SUR,1997,national,LAC,,,,,454165,Lower middle income,FALSE
SUR,1998,national,LAC,,,,,459838,Lower middle income,FALSE
SUR,1999,national,LAC,,,,,465380,Lower middle income,FALSE
SUR,2000,national,LAC,,,,,470944,Lower middle income,FALSE
SUR,2001,national,LAC,,,,,476574,Lower middle income,FALSE
SUR,2002,national,LAC,,,,,482228,Lower middle income,FALSE
SUR,2003,national,LAC,,,,,487938,Lower middle income,FALSE
SUR,2004,national,LAC,,,,,493680,Lower middle income,FALSE
SUR,2005,national,LAC,,,,,499461,Lower middle income,FALSE
SUR,2006,national,LAC,,,,,505292,Lower middle income,FALSE
SUR,2007,national,LAC,,,,,511181,Upper middle income,FALSE
SUR,2008,national,LAC,,,,,517122,Upper middle income,FALSE
SUR,2009,national,LAC,,,,,523113,Upper middle income,FALSE
SUR,2010,national,LAC,,,,,529126,Upper middle income,FALSE
SUR,2011,national,LAC,,,,,535177,Upper middle income,FALSE
SUR,2012,national,LAC,,,,,541247,Upper middle income,FALSE
SUR,2013,national,LAC,,,,,547295,Upper middle income,FALSE
SUR,2014,national,LAC,,,,,553278,Upper middle income,FALSE
SUR,2015,national,LAC,,,,,559136,Upper middle income,FALSE
SUR,2016,national,LAC,,,,,564883,Upper middle income,FALSE
SUR,2017,national,LAC,,,,,570501,Upper middle income,FALSE
SUR,2018,national,LAC,,,,,575987,Upper middle income,FALSE
SUR,2019,national,LAC,,,,,581363,Upper middle income,FALSE
SVK,1981,national,ECA,,,,,5016105,Upper middle income,FALSE
SVK,1982,national,ECA,,,,,5055099,Upper middle income,FALSE
SVK,1983,national,ECA,,,,,5091971,Upper middle income,FALSE
SVK,1984,national,ECA,,,,,5127097,Upper middle income,FALSE
SVK,1985,national,ECA,income,national,1992,,5161768,Upper middle income,FALSE
SVK,1986,national,ECA,income,national,1992,,5193838,Upper middle income,FALSE
SVK,1987,national,ECA,income,national,1992,,5222840,Upper middle income,FALSE
SVK,1988,national,ECA,income,national,1992,,5250596,Upper middle income,FALSE
SVK,1989,national,ECA,income,national,1992,,5275942,Upper middle income,TRUE
SVK,1990,national,ECA,income,national,1992,,5299187,Upper middle income,TRUE
SVK,1991,national,ECA,income,national,1992,,5303294,Upper middle income,TRUE
SVK,1992,national,ECA,income,national,1992,,5305016,Lower middle income,TRUE
SVK,1993,national,ECA,income,national,1992,1996,5325305,Lower middle income,TRUE
SVK,1994,national,ECA,income,national,1992,1996,5346331,Lower middle income,TRUE
SVK,1995,national,ECA,income,national,1992,1996,5361999,Lower middle income,TRUE
SVK,1996,national,ECA,income,national,1996,,5373361,Upper middle income,TRUE
SVK,1997,national,ECA,income,national,1996,2004,5383291,Upper middle income,TRUE
SVK,1998,national,ECA,income,national,1996,2004,5390516,Upper middle income,TRUE
SVK,1999,national,ECA,income,national,1996,2004,5396020,Upper middle income,TRUE
SVK,2000,national,ECA,income,national,1996,2004,5388720,Upper middle income,FALSE
SVK,2001,national,ECA,income,national,1996,2004,5378867,Upper middle income,TRUE
SVK,2002,national,ECA,income,national,1996,2004,5376912,Upper middle income,TRUE
SVK,2003,national,ECA,income,national,1996,2004,5373374,Upper middle income,TRUE
SVK,2004,national,ECA,consumption,national,2004,,5372280,Upper middle income,TRUE
SVK,2005,national,ECA,consumption,national,2005,,5372807,Upper middle income,TRUE
SVK,2006,national,ECA,consumption,national,2006,,5373054,Upper middle income,TRUE
SVK,2007,national,ECA,consumption,national,2007,,5374622,High income,TRUE
SVK,2008,national,ECA,consumption,national,2008,,5379233,High income,TRUE
SVK,2009,national,ECA,consumption,national,2009,,5386406,High income,TRUE
SVK,2010,national,ECA,income,national,2010,,5391428,High income,TRUE
SVK,2011,national,ECA,income,national,2011,,5398384,High income,TRUE
SVK,2012,national,ECA,income,national,2012,,5407579,High income,TRUE
SVK,2013,national,ECA,income,national,2013,,5413393,High income,TRUE
SVK,2014,national,ECA,income,national,2014,,5418649,High income,TRUE
SVK,2015,national,ECA,income,national,2015,,5423801,High income,TRUE
SVK,2016,national,ECA,income,national,2016,,5430798,High income,TRUE
SVK,2017,national,ECA,income,national,2017,,5439232,High income,TRUE
SVK,2018,national,ECA,income,national,2018,,5446771,High income,TRUE
SVK,2019,national,ECA,income,national,2019,,5454147,High income,TRUE
SVN,1981,national,ECA,income,national,1987,,1906531,Upper middle income,FALSE
SVN,1982,national,ECA,income,national,1987,,1910334,Upper middle income,FALSE
SVN,1983,national,ECA,income,national,1987,,1922321,Upper middle income,FALSE
SVN,1984,national,ECA,income,national,1987,,1932154,Upper middle income,TRUE
SVN,1985,national,ECA,income,national,1987,,1941641,Upper middle income,TRUE
SVN,1986,national,ECA,income,national,1987,,1965964,Upper middle income,TRUE
SVN,1987,national,ECA,income,national,1987,,1989776,Upper middle income,TRUE
SVN,1988,national,ECA,income,national,1987,1993,1995196,Upper middle income,TRUE
SVN,1989,national,ECA,income,national,1987,1993,1996351,Upper middle income,TRUE
SVN,1990,national,ECA,income,national,1987,1993,1998161,Upper middle income,TRUE
SVN,1991,national,ECA,income,national,1987,1993,1999429,Upper middle income,TRUE
SVN,1992,national,ECA,income,national,1987,1993,1996498,Upper middle income,TRUE
SVN,1993,national,ECA,income,national,1993,,1991746,Upper middle income,TRUE
SVN,1994,national,ECA,income,national,1993,1997,1989443,Upper middle income,TRUE
SVN,1995,national,ECA,income,national,1993,1997,1989872,Upper middle income,TRUE
SVN,1996,national,ECA,income,national,1993,1997,1988628,Upper middle income,TRUE
SVN,1997,national,ECA,income,national,1997,,1985956,High income,TRUE
SVN,1998,national,ECA,consumption,national,1998,,1981629,High income,TRUE
SVN,1999,national,ECA,income,national,1999,,1983045,High income,TRUE
SVN,2000,national,ECA,consumption,national,1998,2002,1988925,High income,TRUE
SVN,2001,national,ECA,consumption,national,1998,2002,1992060,High income,TRUE
SVN,2002,national,ECA,consumption,national,2002,,1994530,High income,TRUE
SVN,2003,national,ECA,consumption,national,2003,,1995733,High income,TRUE
SVN,2004,national,ECA,income,national,2004,,1997012,High income,TRUE
SVN,2005,national,ECA,income,national,2005,,2000474,High income,TRUE
SVN,2006,national,ECA,income,national,2006,,2006868,High income,TRUE
SVN,2007,national,ECA,income,national,2007,,2018122,High income,TRUE
SVN,2008,national,ECA,income,national,2008,,2021316,High income,TRUE
SVN,2009,national,ECA,income,national,2009,,2039669,High income,TRUE
SVN,2010,national,ECA,income,national,2010,,2048583,High income,TRUE
SVN,2011,national,ECA,income,national,2011,,2052843,High income,TRUE
SVN,2012,national,ECA,income,national,2012,,2057159,High income,TRUE
SVN,2013,national,ECA,income,national,2013,,2059953,High income,TRUE
SVN,2014,national,ECA,income,national,2014,,2061980,High income,TRUE
SVN,2015,national,ECA,income,national,2015,,2063531,High income,TRUE
SVN,2016,national,ECA,income,national,2016,,2065042,High income,TRUE
SVN,2017,national,ECA,income,national,2017,,2066388,High income,TRUE
SVN,2018,national,ECA,income,national,2018,,2073894,High income,TRUE
SVN,2019,national,ECA,income,national,2019,,2088385,High income,TRUE
SWE,1981,national,OHI,income,national,1981,,8320503,High income,TRUE
SWE,1982,national,OHI,income,national,1981,1987,8325263,High income,TRUE
SWE,1983,national,OHI,income,national,1981,1987,8329033,High income,TRUE
SWE,1984,national,OHI,income,national,1981,1987,8336605,High income,TRUE
SWE,1985,national,OHI,income,national,1981,1987,8350386,High income,TRUE
SWE,1986,national,OHI,income,national,1981,1987,8369829,High income,TRUE
SWE,1987,national,OHI,income,national,1987,,8397804,High income,TRUE
SWE,1988,national,OHI,income,national,1987,1992,8436489,High income,TRUE
SWE,1989,national,OHI,income,national,1987,1992,8492964,High income,TRUE
SWE,1990,national,OHI,income,national,1987,1992,8558835,High income,TRUE
SWE,1991,national,OHI,income,national,1987,1992,8617375,High income,TRUE
SWE,1992,national,OHI,income,national,1992,,8668067,High income,TRUE
SWE,1993,national,OHI,income,national,1992,1995,8718561,High income,TRUE
SWE,1994,national,OHI,income,national,1992,1995,8780745,High income,TRUE
SWE,1995,national,OHI,income,national,1995,,8826939,High income,TRUE
SWE,1996,national,OHI,income,national,1995,2000,8840998,High income,TRUE
SWE,1997,national,OHI,income,national,1995,2000,8846062,High income,TRUE
SWE,1998,national,OHI,income,national,1995,2000,8850974,High income,TRUE
SWE,1999,national,OHI,income,national,1995,2000,8857874,High income,TRUE
SWE,2000,national,OHI,income,national,2000,,8872109,High income,TRUE
SWE,2001,national,OHI,income,national,2000,2003,8895960,High income,TRUE
SWE,2002,national,OHI,income,national,2000,2003,8924958,High income,TRUE
SWE,2003,national,OHI,income,national,2003,,8958229,High income,TRUE
SWE,2004,national,OHI,income,national,2004,,8993531,High income,TRUE
SWE,2005,national,OHI,income,national,2005,,9029572,High income,TRUE
SWE,2006,national,OHI,income,national,2006,,9080505,High income,TRUE
SWE,2007,national,OHI,income,national,2007,,9148092,High income,TRUE
SWE,2008,national,OHI,income,national,2008,,9219637,High income,TRUE
SWE,2009,national,OHI,income,national,2009,,9298515,High income,TRUE
SWE,2010,national,OHI,income,national,2010,,9378126,High income,TRUE
SWE,2011,national,OHI,income,national,2011,,9449213,High income,TRUE
SWE,2012,national,OHI,income,national,2012,,9519374,High income,TRUE
SWE,2013,national,OHI,income,national,2013,,9600379,High income,TRUE
SWE,2014,national,OHI,income,national,2014,,9696110,High income,TRUE
SWE,2015,national,OHI,income,national,2015,,9799186,High income,TRUE
SWE,2016,national,OHI,income,national,2016,,9923085,High income,TRUE
SWE,2017,national,OHI,income,national,2017,,10057698,High income,TRUE
SWE,2018,national,OHI,income,national,2018,,10175214,High income,TRUE
SWE,2019,national,OHI,income,national,2019,,10278887,High income,TRUE
SWZ,1981,national,SSA,consumption,national,1994.83,,608374,Lower middle income,FALSE
SWZ,1982,national,SSA,consumption,national,1994.83,,629812,Lower middle income,FALSE
SWZ,1983,national,SSA,consumption,national,1994.83,,652112,Lower middle income,FALSE
SWZ,1984,national,SSA,consumption,national,1994.83,,675240,Lower middle income,FALSE
SWZ,1985,national,SSA,consumption,national,1994.83,,699077,Lower middle income,FALSE
SWZ,1986,national,SSA,consumption,national,1994.83,,723599,Lower middle income,FALSE
SWZ,1987,national,SSA,consumption,national,1994.83,,748634,Lower middle income,FALSE
SWZ,1988,national,SSA,consumption,national,1994.83,,773774,Lower middle income,FALSE
SWZ,1989,national,SSA,consumption,national,1994.83,,798498,Lower middle income,FALSE
SWZ,1990,national,SSA,consumption,national,1994.83,,822423,Lower middle income,FALSE
SWZ,1991,national,SSA,consumption,national,1994.83,,845267,Lower middle income,FALSE
SWZ,1992,national,SSA,consumption,national,1994.83,,866995,Lower middle income,TRUE
SWZ,1993,national,SSA,consumption,national,1994.83,,887706,Lower middle income,TRUE
SWZ,1994,national,SSA,consumption,national,1994.83,,907622,Lower middle income,TRUE
SWZ,1995,national,SSA,consumption,national,1994.83,2000.92,926836,Lower middle income,TRUE
SWZ,1996,national,SSA,consumption,national,1994.83,2000.92,945506,Lower middle income,TRUE
SWZ,1997,national,SSA,consumption,national,1994.83,2000.92,963416,Lower middle income,TRUE
SWZ,1998,national,SSA,consumption,national,1994.83,2000.92,979922,Lower middle income,TRUE
SWZ,1999,national,SSA,consumption,national,1994.83,2000.92,994105,Lower middle income,TRUE
SWZ,2000,national,SSA,consumption,national,1994.83,2000.92,1005432,Lower middle income,TRUE
SWZ,2001,national,SSA,consumption,national,2000.92,2009.25,1013608,Lower middle income,TRUE
SWZ,2002,national,SSA,consumption,national,2000.92,2009.25,1019054,Lower middle income,TRUE
SWZ,2003,national,SSA,consumption,national,2000.92,2009.25,1022796,Lower middle income,TRUE
SWZ,2004,national,SSA,consumption,national,2000.92,2009.25,1026287,Lower middle income,FALSE
SWZ,2005,national,SSA,consumption,national,2000.92,2009.25,1030575,Lower middle income,FALSE
SWZ,2006,national,SSA,consumption,national,2000.92,2009.25,1036095,Lower middle income,FALSE
SWZ,2007,national,SSA,consumption,national,2000.92,2009.25,1042651,Lower middle income,TRUE
SWZ,2008,national,SSA,consumption,national,2000.92,2009.25,1049948,Lower middle income,TRUE
SWZ,2009,national,SSA,consumption,national,2000.92,2009.25,1057462,Lower middle income,TRUE
SWZ,2010,national,SSA,consumption,national,2009.25,2016.17,1064841,Lower middle income,TRUE
SWZ,2011,national,SSA,consumption,national,2009.25,2016.17,1072029,Lower middle income,TRUE
SWZ,2012,national,SSA,consumption,national,2009.25,2016.17,1079285,Lower middle income,TRUE
SWZ,2013,national,SSA,consumption,national,2009.25,2016.17,1086843,Lower middle income,FALSE
SWZ,2014,national,SSA,consumption,national,2009.25,2016.17,1095022,Lower middle income,TRUE
SWZ,2015,national,SSA,consumption,national,2009.25,2016.17,1104038,Lower middle income,TRUE
SWZ,2016,national,SSA,consumption,national,2009.25,2016.17,1113994,Lower middle income,TRUE
SWZ,2017,national,SSA,consumption,national,2016.17,,1124808,Lower middle income,TRUE
SWZ,2018,national,SSA,consumption,national,2016.17,,1136274,Lower middle income,TRUE
SWZ,2019,national,SSA,consumption,national,2016.17,,1148133,Lower middle income,TRUE
SXM,1981,national,OHI,,,,,14030,High income,FALSE
SXM,1982,national,OHI,,,,,15032,High income,FALSE
SXM,1983,national,OHI,,,,,16175,High income,FALSE
SXM,1984,national,OHI,,,,,17517,High income,FALSE
SXM,1985,national,OHI,,,,,19127,High income,FALSE
SXM,1986,national,OHI,,,,,21028,High income,FALSE
SXM,1987,national,OHI,,,,,23157,High income,FALSE
SXM,1988,national,OHI,,,,,25334,High income,FALSE
SXM,1989,national,OHI,,,,,27280,High income,FALSE
SXM,1990,national,OHI,,,,,28814,High income,FALSE
SXM,1991,national,OHI,,,,,29852,High income,FALSE
SXM,1992,national,OHI,,,,,30458,High income,FALSE
SXM,1993,national,OHI,,,,,30765,High income,FALSE
SXM,1994,national,OHI,,,,,30950,High income,FALSE
SXM,1995,national,OHI,,,,,31164,High income,FALSE
SXM,1996,national,OHI,,,,,31434,High income,FALSE
SXM,1997,national,OHI,,,,,31731,High income,FALSE
SXM,1998,national,OHI,,,,,31240,High income,FALSE
SXM,1999,national,OHI,,,,,31084,High income,FALSE
SXM,2000,national,OHI,,,,,30519,High income,FALSE
SXM,2001,national,OHI,,,,,30600,High income,FALSE
SXM,2002,national,OHI,,,,,30777,High income,FALSE
SXM,2003,national,OHI,,,,,31472,High income,FALSE
SXM,2004,national,OHI,,,,,32488,High income,FALSE
SXM,2005,national,OHI,,,,,33011,High income,FALSE
SXM,2006,national,OHI,,,,,33441,High income,FALSE
SXM,2007,national,OHI,,,,,33811,High income,FALSE
SXM,2008,national,OHI,,,,,33964,High income,FALSE
SXM,2009,national,OHI,,,,,34238,High income,FALSE
SXM,2010,national,OHI,,,,,34056,High income,FALSE
SXM,2011,national,OHI,,,,,33435,High income,FALSE
SXM,2012,national,OHI,,,,,34640,High income,FALSE
SXM,2013,national,OHI,,,,,36607,High income,FALSE
SXM,2014,national,OHI,,,,,37685,High income,FALSE
SXM,2015,national,OHI,,,,,38825,High income,FALSE
SXM,2016,national,OHI,,,,,39969,High income,FALSE
SXM,2017,national,OHI,,,,,40574,High income,FALSE
SXM,2018,national,OHI,,,,,40654,High income,FALSE
SXM,2019,national,OHI,,,,,40733,High income,FALSE
SYC,1981,national,SSA,consumption,national,1999.62,,64035,Upper middle income,FALSE
SYC,1982,national,SSA,consumption,national,1999.62,,64413,Upper middle income,FALSE
SYC,1983,national,SSA,consumption,national,1999.62,,64335,Upper middle income,FALSE
SYC,1984,national,SSA,consumption,national,1999.62,,64717,Upper middle income,FALSE
SYC,1985,national,SSA,consumption,national,1999.62,,65244,Upper middle income,FALSE
SYC,1986,national,SSA,consumption,national,1999.62,,65652,Upper middle income,FALSE
SYC,1987,national,SSA,consumption,national,1999.62,,68499,Upper middle income,FALSE
SYC,1988,national,SSA,consumption,national,1999.62,,68755,Upper middle income,FALSE
SYC,1989,national,SSA,consumption,national,1999.62,,69167,Upper middle income,FALSE
SYC,1990,national,SSA,consumption,national,1999.62,,69507,Upper middle income,FALSE
SYC,1991,national,SSA,consumption,national,1999.62,,70439,Upper middle income,FALSE
SYC,1992,national,SSA,consumption,national,1999.62,,70763,Upper middle income,FALSE
SYC,1993,national,SSA,consumption,national,1999.62,,72253,Upper middle income,FALSE
SYC,1994,national,SSA,consumption,national,1999.62,,74205,Upper middle income,FALSE
SYC,1995,national,SSA,consumption,national,1999.62,,75304,Upper middle income,FALSE
SYC,1996,national,SSA,consumption,national,1999.62,,76417,Upper middle income,FALSE
SYC,1997,national,SSA,consumption,national,1999.62,,77319,Upper middle income,TRUE
SYC,1998,national,SSA,consumption,national,1999.62,,78846,Upper middle income,TRUE
SYC,1999,national,SSA,consumption,national,1999.62,,80410,Upper middle income,TRUE
SYC,2000,national,SSA,consumption,national,1999.62,2006.4301,81131,Upper middle income,TRUE
SYC,2001,national,SSA,consumption,national,1999.62,2006.4301,81202,Upper middle income,TRUE
SYC,2002,national,SSA,consumption,national,1999.62,2006.4301,83723,Upper middle income,TRUE
SYC,2003,national,SSA,consumption,national,1999.62,2006.4301,82781,Upper middle income,FALSE
SYC,2004,national,SSA,consumption,national,1999.62,2006.4301,82475,Upper middle income,TRUE
SYC,2005,national,SSA,consumption,national,1999.62,2006.4301,82858,Upper middle income,TRUE
SYC,2006,national,SSA,consumption,national,1999.62,2006.4301,84600,Upper middle income,TRUE
SYC,2007,national,SSA,consumption,national,2006.4301,,85033,Upper middle income,TRUE
SYC,2008,national,SSA,consumption,national,2006.4301,,86956,Upper middle income,TRUE
SYC,2009,national,SSA,consumption,national,2006.4301,,87298,Upper middle income,TRUE
SYC,2010,national,SSA,income,national,2013,,89770,Upper middle income,TRUE
SYC,2011,national,SSA,income,national,2013,,87441,Upper middle income,TRUE
SYC,2012,national,SSA,income,national,2013,,88303,Upper middle income,TRUE
SYC,2013,national,SSA,income,national,2013,,89949,Upper middle income,TRUE
SYC,2014,national,SSA,income,national,2013,2018.08,91359,High income,TRUE
SYC,2015,national,SSA,income,national,2013,2018.08,93419,High income,TRUE
SYC,2016,national,SSA,income,national,2013,2018.08,94677,High income,TRUE
SYC,2017,national,SSA,income,national,2013,2018.08,95843,High income,TRUE
SYC,2018,national,SSA,income,national,2013,2018.08,96762,High income,TRUE
SYC,2019,national,SSA,income,national,2018.08,,97625,High income,TRUE
SYR,1981,national,MNA,consumption,national,1996.75,,9252854,Lower middle income,FALSE
SYR,1982,national,MNA,consumption,national,1996.75,,9590226,Lower middle income,FALSE
SYR,1983,national,MNA,consumption,national,1996.75,,9938852,Lower middle income,FALSE
SYR,1984,national,MNA,consumption,national,1996.75,,10293048,Lower middle income,FALSE
SYR,1985,national,MNA,consumption,national,1996.75,,10648633,Lower middle income,FALSE
SYR,1986,national,MNA,consumption,national,1996.75,,11004273,Lower middle income,FALSE
SYR,1987,national,MNA,consumption,national,1996.75,,11360848,Lower middle income,FALSE
SYR,1988,national,MNA,consumption,national,1996.75,,11719064,Lower middle income,FALSE
SYR,1989,national,MNA,consumption,national,1996.75,,12080439,Lower middle income,FALSE
SYR,1990,national,MNA,consumption,national,1996.75,,12446168,Lower middle income,FALSE
SYR,1991,national,MNA,consumption,national,1996.75,,12815400,Lower middle income,FALSE
SYR,1992,national,MNA,consumption,national,1996.75,,13187669,Lower middle income,FALSE
SYR,1993,national,MNA,consumption,national,1996.75,,13565074,Lower middle income,FALSE
SYR,1994,national,MNA,consumption,national,1996.75,,13950486,Lower middle income,TRUE
SYR,1995,national,MNA,consumption,national,1996.75,,14345491,Lower middle income,TRUE
SYR,1996,national,MNA,consumption,national,1996.75,,14754148,Lower middle income,TRUE
SYR,1997,national,MNA,consumption,national,1996.75,2003.5,15175308,Lower middle income,TRUE
SYR,1998,national,MNA,consumption,national,1996.75,2003.5,15599588,Lower middle income,TRUE
SYR,1999,national,MNA,consumption,national,1996.75,2003.5,16013992,Lower middle income,TRUE
SYR,2000,national,MNA,consumption,national,1996.75,2003.5,16410847,Lower middle income,FALSE
SYR,2001,national,MNA,consumption,national,1996.75,2003.5,16766555,Lower middle income,TRUE
SYR,2002,national,MNA,consumption,national,1996.75,2003.5,17084628,Lower middle income,TRUE
SYR,2003,national,MNA,consumption,national,1996.75,2003.5,17415214,Lower middle income,TRUE
SYR,2004,national,MNA,consumption,national,2003.5,,17827827,Lower middle income,TRUE
SYR,2005,national,MNA,consumption,national,2003.5,,18361178,Lower middle income,TRUE
SYR,2006,national,MNA,consumption,national,2003.5,,19059257,Lower middle income,TRUE
SYR,2007,national,MNA,consumption,national,2003.5,,19878257,Lower middle income,FALSE
SYR,2008,national,MNA,consumption,national,2003.5,,20664037,Lower middle income,FALSE
SYR,2009,national,MNA,consumption,national,2003.5,,21205873,Lower middle income,FALSE
